time,msgId,prevMsgId,from,prevUser,popularity,text
1479192128000,798415772393570304,798414850150072320,ATTCares,alannislorrie,0,@alannislorrie Hello Alannis, thank you for reaching out. We are here to help with your memory. Please DM the accounts phone number?^RickeyY
1479191908000,798414850150072320,798414455029854208,alannislorrie,alannislorrie,0,@ATT @LGUSAMobile PLEASE HELP ME FIX MY PHONE OR I WILL SWITCH
1479191814000,798414455029854208,798414179204005890,alannislorrie,alannislorrie,0,@ATT @LGUSAMobile I've done a factory reset, and deleted all of my pictures, media, and my phone still days I don't have memory
1479191748000,798414179204005890,null,alannislorrie,ATT,0,@ATT @LGUSAMobile I've had this problem about memory for a while now and it's getting to the point where I think on switching brands
1479191008000,798411072227201024,798408991667798016,ATTCares,mochamistie,0,@mochamistie Hey there Misty! We would love to help with any concerns you may have. Please DM us the details so we can get started!^KarZ
1479190511000,798408991667798016,null,mochamistie,ATTCares,0,@ATTCares am i able to convert a phone from straight talk to att services?
1479189812000,798406058179969024,798403847676891136,ATTCares,vuribe09,0,@vuribe09 Hi Vanessa. We're so sorry for the inconvenience! Please DM us fore more help with your DIRECTV service. Thanks! ^JamesD
1479189285000,798403847676891136,null,vuribe09,null,0,WHAT. THE. HELL @DIRECTV!? I'm trying to watch #MarthaAndSnoop and signal has been lost 3 times! It's only a 30 minute show! ?
1479189582000,798405093301383169,798401640533524481,ATTCares,LePuck,0,@LePuck Hey, Steve! Have you tried troubleshooting for faster internet speeds? Try this link;https://t.co/jVTexGqWo1 Let us know!^SaraM
1479188759000,798401640533524481,null,LePuck,null,0,Someone in ##Zip91423 waiting for an #ATT #Uverse download to finish.  @ATT fiber please. #ATTFail https://t.co/kxUfGv0M5c
1479189227000,798403605904625664,798402361236529152,ATTCares,TraciKae_,0,@TraciKae_ Hey, Trae! Have you tried troubleshooting your device? Try this link;https://t.co/gq2wmNogPg and let us know if it helped! ^SaraM
1479188931000,798402361236529152,null,TraciKae_,null,0,Why can't I hear anyone when they call?!!! @ATT wtf? You're ruining my life! ?
1479188788000,798401763271438337,798384428976324608,ATTCares,Surayyah_,1,@Surayyah_ We don't want you to feel unappreciated Surayyah! Don't give up on us. Allow us to find out what happen with your device. ^AichA
1479184655000,798384428976324608,798198425925906433,Surayyah_,ATTCares,0,@ATTCares still not here
1479188477000,798400456967983105,798398415365357568,ATTCares,dustinstoll,0,@dustinstoll Oh no, Dustin! We hate that this happened. Here is a link that can help you unlock the device: https://t.co/Is8tkg6yYE ^MilS
1479187990000,798398415365357568,null,dustinstoll,ATTCares,0,@ATTCares my father in law just had a stroke and my moth in law needs a phone. I have a go phone but it needs to be unlocked for her help.
1479188210000,798399336791109632,798397754552815618,ATTCares,MichChristellas,0,@MichChristellas Hey, Michelle. Yes, DM @ATTcares.We are happy to help with any bill concerns. What is your service type? Thanks!^DanaeW
1479187832000,798397754552815618,798393576874975232,MichChristellas,MichChristellas,0,@ATT to this handle? When I look for ATT is just shows @ATTcares
1479186836000,798393576874975232,null,MichChristellas,ATT,0,@ATT MASSIVE FAIL...3 1/2 hrs on the phone to get my bill solved &amp; STILL NO HELP! 4th disconnect tonight! 20yr cust abt to leave ATT! ?
1479187608000,798396812751147008,798395295239376897,ATTCares,TheRealTJKnight,0,@TheRealTJKnight We hate that this happened to you! We want to make things right. Can you please DM us with your acct#? Thanks! ^MilS
1479187246000,798395295239376897,798394229789696000,TheRealTJKnight,ATTCares,0,@ATTCares asked for movie channels and NFL Sunday ticket to be removed 10/5 and they didn't tell today after I freaked
1479186992000,798394229789696000,798391838436720641,ATTCares,TheRealTJKnight,0,@TheRealTJKnight  Hi T.J. We don't want you to feel that way. We would love to help you here. What seems to be going on? ^LeeD
1479186422000,798391838436720641,null,TheRealTJKnight,null,0,Got hung up on three times today while trying to get my account in order @ATT Never felt so owned by a cell phone company in my life
1479187312000,798395572474564608,798394652537851905,ATTCares,Niickalodeon,0,@Niickalodeon Make sure you delete your public information, Nick! We want to make sure your information is safe, so DM us! ^JeffO
1479187262000,798395360456613888,798393576874975232,ATTCares,MichChristellas,0,@MichChristellas Hi, Michelle! Kindly DM us to let us know what services you have with AT&amp;T so we may better assist you today! ^SeanF
1479186836000,798393576874975232,null,MichChristellas,ATT,0,@ATT MASSIVE FAIL...3 1/2 hrs on the phone to get my bill solved &amp; STILL NO HELP! 4th disconnect tonight! 20yr cust abt to leave ATT! ?
1479187123000,798394778413072387,798393350449729536,ATTCares,dianadiluxe,0,@dianadiluxe Please DM us the number associated with your acct, so that we may look further into your service inquiry? Thanks Diana!^SaraM
1479186782000,798393350449729536,798392405129121792,dianadiluxe,emess01,0,@emess01 @ATTCares @ATT Sorry to hear you are having the same trouble! Would love to call and commiserate, but...well ????
1479186992000,798394229789696000,798391838436720641,ATTCares,TheRealTJKnight,0,@TheRealTJKnight  Hi T.J. We don't want you to feel that way. We would love to help you here. What seems to be going on? ^LeeD
1479186422000,798391838436720641,null,TheRealTJKnight,null,0,Got hung up on three times today while trying to get my account in order @ATT Never felt so owned by a cell phone company in my life
1479186877000,798393745989402625,798391064403083264,ATTCares,Niickalodeon,0,@Niickalodeon Hey, Nick. Will you DM us a contact phone #. Are your services bundled, if so,  what are the service types. Thanks!^DanaeW
1479186237000,798391064403083264,798387683135520769,Niickalodeon,ATTCares,0,@ATTCares #149433907
1479185431000,798387683135520769,798382346428784640,ATTCares,Niickalodeon,0,@Niickalodeon Thanks for reaching out to us Nick! What is your account number, so we can help assist you? Thank you so much.^AdrianL
1479184159000,798382346428784640,798381838054072320,Niickalodeon,ATTCares,0,@ATTCares yes I have done this multiple times and scheduled someone to come out and they did not do anything. Try again bud
1479184038000,798381838054072320,798379754567045120,ATTCares,Niickalodeon,0,@Niickalodeon Hi Nick! Have you tried trouble shooting your receiver? If not, Her is a link to do so https://t.co/WN5yXfKbZu .^MiiMiiH
1479183541000,798379754567045120,798379004956815361,Niickalodeon,Niickalodeon,0,@ATTCares why get a Christmas tree when my router always lights up like one? ? https://t.co/cDOvoHGtln
1479183362000,798379004956815361,798378462176157697,Niickalodeon,Niickalodeon,0,@ATTCares you should inform your customers that when you pay for 12mbps you actually will at most receive 6 but you'd be lucky to see 1mbps
1479183233000,798378462176157697,795853941267374080,Niickalodeon,ATTCares,0,@ATTCares called your support line and your dispatch is closed and cant fix anything until Thursday anyways Why did I pay for the last 3 mo?
1479186231000,798391038788456448,798389107810533377,ATTCares,xXGAMER_14Xx,0,@xXGAMER_14Xx Hi! Understand the issue you are having with your internet. Do you have DSL or U-verse internet? DM us back. Thanks! ^MikeG
1479185771000,798389107810533377,null,xXGAMER_14Xx,ATT,0,@ATT my wifi is not working its been out all day and its paid and everithing
1479185990000,798390027407491072,798388640254562304,ATTCares,Omarmasry,0,@Omarmasry Hey, Omar. Glad you got that done. Let us know if you need anything else. We are here for you!^DanaeW
1479185818000,798389306863788032,798388099369811968,ATTCares,dianadiluxe,0,@dianadiluxe Thanks for reaching out, Diana. Have you tried troubleshooting? What is your zip code we can check for outages. Thanks^DanaeW
1479185530000,798388099369811968,null,dianadiluxe,ATTCares,0,@ATTCares We are having issues with making and receiving calls and getting frequent 'no service' messages on our cells in MPLS. Please help!
1479185653000,798388613453062144,798387463572115460,ATTCares,_ItsaSHEthang_,1,@_ItsaSHEthang_ We appreciate you telling us and the technicians are working to resolve the issue. Apologize for the inconvenience! ^MikeG
1479185379000,798387463572115460,null,_ItsaSHEthang_,ATT,0,@ATT do y'all have some towers down in North Carolina because my calls keep dropping and my text aren't going through and MY Bill is Paid ?
1479185612000,798388443290148865,798386273761140736,ATTCares,KaneoHakune,0,@KaneoHakune Great! If you do need any additional assist we're just a tweet away! ^JayB
1479185095000,798386273761140736,798385129798283264,KaneoHakune,ATTCares,0,@ATTCares called the help desk and scheduled a technician. Thanks anyway.
1479184822000,798385129798283264,798380499236360193,ATTCares,KaneoHakune,0,@KaneoHakune Hi, Kaneo. We will be happy to check on any issues for you. Kindly DM us your service type and some details. Thanks!^DanaeW
1479183718000,798380499236360193,null,KaneoHakune,ATTCares,0,@ATTCares is there a service issue in Riverside CA? I'll change services because I can't work from home like this. On off on off on off
1479185431000,798387683135520769,798382346428784640,ATTCares,Niickalodeon,0,@Niickalodeon Thanks for reaching out to us Nick! What is your account number, so we can help assist you? Thank you so much.^AdrianL
1479184159000,798382346428784640,798381838054072320,Niickalodeon,ATTCares,0,@ATTCares yes I have done this multiple times and scheduled someone to come out and they did not do anything. Try again bud
1479184038000,798381838054072320,798379754567045120,ATTCares,Niickalodeon,0,@Niickalodeon Hi Nick! Have you tried trouble shooting your receiver? If not, Her is a link to do so https://t.co/WN5yXfKbZu .^MiiMiiH
1479183541000,798379754567045120,798379004956815361,Niickalodeon,Niickalodeon,0,@ATTCares why get a Christmas tree when my router always lights up like one? ? https://t.co/cDOvoHGtln
1479183362000,798379004956815361,798378462176157697,Niickalodeon,Niickalodeon,0,@ATTCares you should inform your customers that when you pay for 12mbps you actually will at most receive 6 but you'd be lucky to see 1mbps
1479183233000,798378462176157697,795853941267374080,Niickalodeon,ATTCares,0,@ATTCares called your support line and your dispatch is closed and cant fix anything until Thursday anyways Why did I pay for the last 3 mo?
1479185220000,798386796807725056,798385350661971968,ATTCares,vloggingDrJim,0,@vloggingDrJim You don't pay for mediocre service. Have you tried troubleshooting? I hope this helps! https://t.co/4KPaKYvLMD ^EdwardJ
1479184875000,798385350661971968,null,vloggingDrJim,ATTCares,0,@ATTCares internet is the worst. Modem resets weekly by itself. Tonight it just doesn't like video. Ugh. #whatamipayingfor
1479184822000,798385129798283264,798380499236360193,ATTCares,KaneoHakune,0,@KaneoHakune Hi, Kaneo. We will be happy to check on any issues for you. Kindly DM us your service type and some details. Thanks!^DanaeW
1479183718000,798380499236360193,null,KaneoHakune,ATTCares,0,@ATTCares is there a service issue in Riverside CA? I'll change services because I can't work from home like this. On off on off on off
1479184225000,798382623269785600,798375437080506369,ATTCares,marnafriedman,0,@marnafriedman We want to help you, Marna. We understand your time is important. Please DM us your sevice type and details.Thanks.^DanaeW
1479182511000,798375437080506369,796696389010984960,marnafriedman,ATTCares,0,@ATTCares Anything you didn't understand? Reread the message. It's pretty clear. #attfail
1479184101000,798382104518283268,798377290459705344,ATTCares,DH10,0,@DH10 Hello Deanne, troubleshoot your service here https://t.co/gfUFJGwZYe to resolve the signal issue you are experiencing. Thanks. ^JohnT
1479182953000,798377290459705344,798376615898136580,DH10,ATTCares,0,@ATTCares No error just pixelated screen. Several times and once for 15 min straight.
1479184038000,798381838054072320,798379754567045120,ATTCares,Niickalodeon,0,@Niickalodeon Hi Nick! Have you tried trouble shooting your receiver? If not, Her is a link to do so https://t.co/WN5yXfKbZu .^MiiMiiH
1479183541000,798379754567045120,798379004956815361,Niickalodeon,Niickalodeon,0,@ATTCares why get a Christmas tree when my router always lights up like one? ? https://t.co/cDOvoHGtln
1479183362000,798379004956815361,798378462176157697,Niickalodeon,Niickalodeon,0,@ATTCares you should inform your customers that when you pay for 12mbps you actually will at most receive 6 but you'd be lucky to see 1mbps
1479183233000,798378462176157697,795853941267374080,Niickalodeon,ATTCares,0,@ATTCares called your support line and your dispatch is closed and cant fix anything until Thursday anyways Why did I pay for the last 3 mo?
1479184018000,798381754100944897,798373114879111168,ATTCares,PiccolaLeeuin,0,@PiccolaLeeuin Hola.Favor de mandar un DM con tu nombre completo,telefono con lada y ciudad de donde escribes para canalizar tus datos.^JasB
1479181958000,798373114879111168,null,PiccolaLeeuin,null,0,Desde que mi Galaxy S7 recibió la actualización reciente de @ATTCares el equipo se calienta y la batería tiene un menor rendimiento
