time	msgId	prevMsgId	from	prevUser	popularity	text
1478574325000	795824519357366272	795824432245784576	giannaalyshia	ATTCares	0	@ATTCares I have no cell or internet :(
1478573348000	795820418351452162	null	BlackActionJack	ATTCares	0	@ATTCares up went to the AT&amp;T store to upgrade my phone. They told me 45mins to 1 hour to get helped  Not happy. Left w/o new phone
1478572087000	795815131661877248	795083592879788032	ShakesNStirs	ATTCares	0	@ATTCares I'm on phone with @Uverse tech support again - supposed to be 12 down 6 up - what's worse is this 4.54 is… https://t.co/6f4pxgZXj9
1478571949000	795814553548374021	null	jimmygay	ATTCares	0	@ATTCares You have a customer retention department or something?
1478571456000	795812485475405824	795811253398700032	bjmccracken	ATTCares	0	@ATTCares the one on the card is the one that should work… the one in the iPhone app for the store doesn’t work
1478570895000	795810133431422977	null	Timms40	ATTCares	0	@ATTCares I've had three "agents" start to help me with my billing issue in the last 3 hours.  Have gotten nowhere!  Can anyone help?
1478570666000	795809172168151040	null	peacechikflower	ATTCares	0	@ATTCares you should change your name to #attwillsaytheycantfixitandhanguponyou
1478570301000	795807638403608576	795805611220959233	mselss	ATTCares	0	@ATTCares the answer is no @UVerse doesn't carry @NHLNetwork see DM for my response.
1478569256000	795803258958778372	795785077645053952	AgentLP	ATTCares	0	@ATTCares sorry. Dick move with that last tweet but I'm frustrated.
1478569230000	795803148271099904	795785077645053952	AgentLP	ATTCares	0	@ATTCares Sweet! The first three times didn't work but I'm feeling good about this time!
1478569001000	795802189813940232	null	mslyshababy	ATTCares	0	@ATTCares I sent you a DM. I hope you can help before I cancel service and report to the BBB
1478568998000	795802175100203008	null	bjmccracken	ATTCares	0	@ATTCares while we are fixing things… have someone update this phone number in your system… I tried to call the sto… https://t.co/6UD4rmKwk1
1478568636000	795800657248874497	null	smurch1029	ATTCares	0	@ATTCares Thank you Misty for taking the time with me the other day in helping me get my messed up acct and billing straightened out!??
1478568271000	795799126722179073	null	r_pluta	ATTCares	0	@ATTCares hi, are folks improving Easy Remote app?   Error 4014 can't connect to U-verse receiver.
1478567933000	795797708350976001	795792845311475712	Scott_Beamer	ATTCares	0	@ATTCares Huh?  The "trouble"  is all the uninstallable CRAPWARE you put on your  phones!
1478567420000	795795556853497856	795794917641568256	TooTallForChina	ATTCares	0	@ATTCares I've been trying to get help with my Sunday Ticket for 2 weeks.
1478567222000	795794726633033729	795794418079006720	Sirkdog	ATTCares	0	@ATTCares I don't know.  Every time it has rained since June, the tv goes down.  I have notified you each time.  Very disappointed
1478567177000	795794536614215680	null	UltimateDude79	ATTCares	0	@ATTCares @ATT Once again, the most horrific bill pay system imaginable. Fire your CEO!!! You ppl have no clue what you are doing!!!
1478567175000	795794529211285504	795794287149596672	jmwallace14	ATTCares	0	@ATTCares AT&amp;T uverse and internet was cancelled, now I have direct tv and AT&amp;T internet at New house
1478567107000	795794244149583873	795792762763415553	TheRealJonBower	ATTCares	0	@ATTCares been there, it's just frustrating I have friends on #Verizon and they ordered same phone and got it in 3-5 days here I am a month
1478566808000	795792989108994048	795792681049923585	Sirkdog	ATTCares	0	@ATTCares yes it said my shit might not be connected.  Every time it rains this happens.  We have been with you since June.  Every rainstorm
1478566716000	795792602289373184	null	jmwallace14	ATTCares	0	@ATTCares I got new AT&amp;T service today. How do I go about canceling my previous AT&amp;T service?
1478566443000	795791457919582208	795786893338218496	TheBigRog43	ATTCares	0	@ATTCares just did
1478566386000	795791218403921922	null	RSantosJr	ATTCares	0	@ATTCares once again. ATT DOES NOT CARE. You have the worst customer service and you are the WORST company.
1478565677000	795788247846752257	795776582220742656	TheRealJonBower	ATTCares	0	@ATTCares I've been waiting for my iPhone 7plus for almost a month now! I've called customer service #zero help there ?
1478565672000	795788222978752512	795768514363662336	worldwatcher92	ATTCares	0	@ATTCares 92281 all my phones are not able to send or receive calls. Is there an issue in my area?
1478565665000	795788195380097026	null	peacechikflower	ATTCares	0	@ATTCares FYI after 6 hours of looking for a resolution no one can change an address.   Great business model.
1478565393000	795787055594958848	795711401121738752	murphyrae_	ATTCares	0	@ATTCares DM'd. Thanks.
1478565057000	795785645612474373	795769784843587588	TheBigRog43	ATTCares	0	@ATTCares Uverse.  We have Direct TV and had ATT internet and moved but having trouble getting someone here to install.
1478564824000	795784666535997440	null	peacechikflower	ATTCares	0	@ATTCares FYI been tweeting at you for 6 hours.  Still haven't been able to change the address.
1478564801000	795784573120606208	795745496174313472	rsparkyc	ATTCares	0	@ATTCares dm sent with the details, thanks!
1478564743000	795784330207326209	null	peacechikflower	ATTCares	0	@ATTCares so still on the fourth phone call.   It's been 51 mniutes address hasn't been changed at least this one hasn't hung up.
1478564607000	795783757017944064	null	ELampertPR	ATTCares	0	@ATTCares  your customer service suggest otherwise. I just wasted 20 minutes with an agent who sent me to two unavailable pages  - wow
1478564424000	795782991905783808	null	MillieTime69	ATTCares	0	@ATTCares thanks for the 2 years almost of ? crappy service smh and customer service agent Phil is trash too very rude!!
1478563344000	795778459620372482	795778270071504896	Sxgura	ATTCares	0	@ATTCares well lets see my the little light for service is red.
1478562984000	795776949444431872	null	Sxgura	ATTCares	0	@ATTCares lmfao yall fucking up again or yall signal is messing up whats going on this time whats the excuse ?
1478562299000	795774077340385280	795773922868400128	High5Fry	ATTCares	0	@ATTCares cell service.
1478562092000	795773208142036993	null	peacechikflower	ATTCares	0	@ATTCares over 3 hours and no one has figured out how to change the address,  seems ridiculous doesn't it.
1478561632000	795771281908133889	795770964474810368	laurieasmith15	ATTCares	0	@ATTCares I have called and called and I'm getting no where
1478561630000	795771270113525760	null	peacechikflower	ATTCares	0	@ATTCares They just hung up on me again.  Are you sure this isn't the way you normally do business?
1478561552000	795770942421143552	795769871451746304	Jcloud9	ATTCares	0	@ATTCares Thanks! I plan to use the proceeds to pay off the phone.  The whole remaining financed amount is due if I de-activate it correct?
1478561539000	795770889589534720	null	peacechikflower	ATTCares	0	@ATTCares On the phone with customer retention, they cant' change the shipping address either.
1478561322000	795769981665316864	795767264742141952	narwhallies	ATTCares	0	@ATTCares  I ordered a bundle this weekend, but AT&amp;T claims that I didn't.  DirectTV confirms that I have ordered a bundle.
1478561268000	795769754774405120	null	peacechikflower	ATTCares	0	@ATTCares fourth call to ATT today,  I've spent over a half hour on hold because you can't change an address,.  #stellar
1478561261000	795769725640908800	795769325735018497	laurieasmith15	ATTCares	0	@ATTCares  I would prefer someone call me and not hang up me. This issue is too complicated to DM
1478561232000	795769601938198528	null	DaGrandJury	ATTCares	0	@ATTCares My family cell, TV &amp; web bill is $5k annually. AT&amp;T lost my business today. I went to #verizon . They are bending over backwards.
1478561097000	795769035837214720	null	peacechikflower	ATTCares	0	@ATTCares @comcastcares I thought you had the worst service in the world.  And then I reached out to ATT.
1478560996000	795768610308300800	795768476459823108	TAINTEDLUVV	ATTCares	0	@ATTCares thank you!
1478560951000	795768424567894016	null	Jcloud9	ATTCares	0	@ATTCares If I sell a phone financed on AT&amp;T next, will the purchaser be able to activate the phone on AT&amp;T?
1478560889000	795768162960687104	795688290708033536	thinkgreenking	ATTCares	0	@ATTCares phone was stolen from my porch on 9/29 and I still have no idea when I am getting a replacement. UNACCEPTABLE.
1478560652000	795767170495967232	null	peacechikflower	ATTCares	0	@ATTCares been on hold for "loyalty" over 6 minutes now with no one checking on me.  Fabulous customer service.  #incompetence
1478560625000	795767057358979072	null	ashleybsumerel	ATTCares	0	@ATTCares Still no help. How can I get in touch with a supervisor?
1478560338000	795765850678640640	null	EDZiLLUH	ATTCares	0	@ATTCares DSL Failed to Connect (Message ID: NAD-3305) started getting this message today, reset &amp; disconnected everything, no good
1478560257000	795765511539695616	null	ilbznu3	ATTCares	0	@ATTCares ...tweet me back or dm me. paid money to Uverse/ATT yet my serice still off. OK lets do this
1478559970000	795764310404317187	795761432117780480	worldwatcher92	ATTCares	0	@ATTCares im dming but no answer
1478559820000	795763681598447616	795065224525152256	elizalaze01	ATTCares	0	@ATTCares Great. I did that; however, no response. So much #frustration with no solutions offered. #att #customerretention
1478559724000	795763276013600769	795756725009870848	AdamThrasher	ATTCares	0	@ATTCares U-Verse account number sent via DM
1478559712000	795763225413369859	null	peacechikflower	ATTCares	0	@ATTCares do all your Advisors hang up on their customers? Cause it happened 2x today #worsethancomcast
1478559396000	795761900130746369	null	peacechikflower	ATTCares	0	@ATTCares second #ATT advisor to hang up on me today.  Stellar customer service,  you must be proud. #worsethancomcast
1478559090000	795760619467210753	null	harrylakin	ATTCares	0	@ATTCares Thanks for helping resolve my issue today. Great tech showed up and put all back to working condition. On to phase 2, upgrade!
1478558585000	795758498206412801	795747871748476928	KrystiMikkonen	ATTCares	0	@ATTCares thank you! Back up a couple bars now. Not as good as usual, but better than only 1z
1478558438000	795757883401052160	792226545058385920	ScottFrom60606	ATTCares	0	@ATTCares So....Phone rep says no $ credits can be given because outage was less than 24 hours? SERIOUSLY? A FULL day w/o service before $?
1478558305000	795757324749172740	795728963838640130	OfficialGiampy	ATTCares	0	@ATTCares as you can read there no solution from your part! And a lot of people with the same issue
1478557656000	795754604625534977	null	JennyPimentel	ATTCares	0	@ATTCares do you have  a customer service email address I may write to? Thank you
1478557202000	795752700340301824	795752449021800449	ashleybsumerel	ATTCares	0	@ATTCares unbelievable. Are you guys even reading what I'm saying? I can't get through!
1478557094000	795752246956867585	null	peacechikflower	ATTCares	0	@ATTCares last person who I spoke to at ATT told me to call Fed ex to solve my problem.  Fed ex told me to call ATT #angry
1478556408000	795749367160438784	795747285166592000	u2fanone	ATTCares	1	@ATTCares thanks.  I will be stopping by an ATT store soon to see what options I have.  #corruptsprint
1478556141000	795748248866713602	795747406289768448	Krisheyephoto	ATTCares	0	@ATTCares Thanks so much, JulieR! Will do.
1478555942000	795747413227175937	795744001563488257	RobErickson	ATTCares	0	@ATTCares main issue solved,  however still disappointed in spotty coverage and slow data in general
1478555698000	795746389225521152	795736881363357696	ashleybsumerel	ATTCares	0	@ATTCares Thanks, but they sent me a message with a number to call...
1478555536000	795745711115661318	795743845640269824	Christo60483753	ATTCares	0	@ATTCares we moved and you never told us the discounts would disqualify us for the $300 offer even though we were told it was. #ATTistricky
1478555098000	795743873242898432	null	_MVXIMILLIVN_	ATTCares	0	@ATTCares why do i have to pay a deductible on an insurance claim for a phone MALFUNCTIONING due to KNOWN hardware issues?
1478554925000	795743147787751425	795717639662399488	Natgj215	ATTCares	0	@ATTCares Also can you please hire people who can actually enunciate their words and don't mumble into the phone??
1478554772000	795742508894527488	795742387951779841	tarbyM	ATTCares	0	@ATTCares Just sent
1478554600000	795741784148156417	795717639662399488	Natgj215	ATTCares	0	@ATTCares You sent me a broken phone and charged me $500 after over an hour on the phone with warranty and they said I wouldn't be charged
1478554550000	795741577066909696	795728694752976896	rayray73gz	ATTCares	1	@ATTCares Stop sending me stuff blaming my device for your crappy service. It's not my phone. It's your service. Worst of any carrier here.
1478554178000	795740013921243137	795737851929526272	KcharlesNewsNow	ATTCares	0	@ATTCares Nope. 1.) I don't have that remote. 2.) My box did a program update last week. New system doesn't seem to have it. ?
1478552876000	795734554757754881	795411946258526208	s2kbeargirl	ATTCares	0	@ATTCares thanks for quick and helpful follow up!!
1478552778000	795734145553076224	null	Krisheyephoto	ATTCares	0	@ATTCares our landline has been out for a few days now and we're in the hills with virtually no cell service. PLEASE HELP! #stucklikechuck
1478552643000	795733576612511744	null	rsparkyc	ATTCares	0	@ATTCares someone came to my door saying that they're installing fiber in the area, but asked some suspicious questions.  Is this legit?
1478552577000	795733300765687808	795732439834460161	ashleybsumerel	ATTCares	0	@ATTCares Done. Thank you
1478552514000	795733035970953216	null	RobErickson	ATTCares	1	@ATTCares very disappointing it takes 3 calls to get something figured out, and another to get the correct action taken, just dissapointed
1478550937000	795726420433457152	null	Bessette20	ATTCares	0	@ATTCares internet down day 2...ATTDoesn'tCare because they will not reply to me, customer for 8 years, $300/mo, almost 30k I've given you!
1478549597000	795720799432929280	795719798395125760	WayneCapps	ATTCares	0	@ATTCares sent
1478549583000	795720743187349504	null	rayray73gz	ATTCares	0	@ATTCares Middle of Albuquerque and I can't stream anything. Only 1 bar of service! Your cell system sucks and you only blame our phones!
1478549414000	795720033309585409	null	ilbznu3	ATTCares	0	@ATTCares well, last time i checked, unable to call from my landline. Havent checked today. will i yet be disappointed Paid 100$ hard earned
1478549137000	795718872838139905	795342604267307008	theRealbbass	ATTCares	0	@ATTCares it never improved, I would be able to watch for 2-3 minutes then received the same screen https://t.co/yzGWG1GB5L
1478548543000	795716379634761728	null	smiley28	ATTCares	0	@ATTCares Need suggestions for a better internet provider. I have struggled with ATT since Feb and now ATT has messed up everything.
1478548501000	795716206170869760	null	HazlettATL	ATTCares	0	@ATTcares, appt this AM for @ATT Fiber install, but Tech said  auger crew needs to tunnel fiber under driveway 1st.  Any word on scheduling?
1478548407000	795715810169913345	null	Texasagronomo	ATTCares	0	@ATTCares We're needing help in our Austin, TX neighborhood. Day 4 and still no service. No Uverse, no wifi.
1478547928000	795713799542095872	795365679465713668	MARMES10	ATTCares	0	@ATTCares thanks Jose-- I DM'd
1478547723000	795712940238376960	null	cbrenz	ATTCares	0	@ATTCares Been on the line for days. Was promised $50 reward at sign up now being told not eligible. Please help.
1478547671000	795712723745144832	795712531864154118	WayneCapps	ATTCares	0	@ATTCares I already did
1478547570000	795712297637396480	null	TheChicBookworm	ATTCares	0	@ATTCares are you having data issues in Fort Worth?
1478547392000	795711553991507969	795711096468500481	WayneCapps	ATTCares	0	@ATTCares that didn't help.  I canceled my appointment when it was scheduled for the wrong day
1478547355000	795711396344463361	null	HybridNerdKat	ATTCares	0	@ATTCares , 40+ days, shows you DON'T care a bit. I will not delete my "personal info" CASE CM20161003_118670933 Account 232067045193
1478547250000	795710956689129473	null	Djonli818	ATTCares	0	@ATTCares I need help .. I was a victim of "Bait and Switch" at AT&amp;T store. There are 3 "bait and Switch" in one transaction.
1478546722000	795708741316317186	795707291588849664	cekeandaji	ATTCares	0	@ATTCares for Wireless
1478546498000	795707802765365252	null	WingandaFlare	ATTCares	0	@ATTCares  Check out my @Ookla Speedtest result! IT'S GARBAGE https://t.co/leRVF8U2LB #speedtest
1478546186000	795706496550105093	795705190653587460	WayneCapps	ATTCares	0	@ATTCares sent
1478546150000	795706344519114752	null	LiyuSelam	ATTCares	0	@ATTCares I sent a DM couple of hours ago. Is anyone else available to look into my question?
1478545445000	795703388788822017	null	peacechikflower	ATTCares	0	@ATTCares yesterday they told me to wait till today, today they say wait until 11/9.
1478545423000	795703292500307968	null	annatan526	ATTCares	0	@ATTCares apparently ATT doesn't care? I sent a private message and still have not received a reply
1478545422000	795703292244332544	null	peacechikflower	ATTCares	0	@ATTCares Just been told I have to wait for a phone to be shipped to the wrong address to cancel rather than correcting it.
1478544751000	795700476268249088	null	peacechikflower	ATTCares	0	@ATTCares hey,  I'd like to know why I have to wait 2 days, for an order to be shipped to a wrong address to fix the order.
1478544580000	795699760191574018	null	RawDoggyG	ATTCares	0	@ATTCares I'm getting emails for an account that is not mine. How can I be removed?
1478544426000	795699112641445892	null	MikeCristoforo	ATTCares	0	@ATTCares CherieE I left you two voicemails last week and didn't hear back from you. Please call me
1478543679000	795695979026640897	795689115392049152	BOURRELL	ATTCares	0	@ATTCares @SuzanneAkhras    LIARS
1478543623000	795695743101259776	795689115392049152	BOURRELL	ATTCares	0	@ATTCares @SuzanneAkhrasThis is nothing but lies and you know it! Checkout my acct.and many calls that solved nothing! Read Reviews Everyone
1478543490000	795695186219307008	null	willie_branson	ATTCares	0	@ATTCares I need some assistance ..
1478542404000	795690631922417664	795361511321534464	Buddhamangler	ATTCares	0	@ATTCares This is what you are enabling, so if you care then do something about it. https://t.co/DAwB8tkKzu
1478541583000	795687187262087168	null	mlarned1	ATTCares	0	@ATTCares i have only been a customer a few months and I am alreadu to go back to @verizon . even a complaint to BBB has no response !!
1478541580000	795687174549147648	null	_AnisaRachelle	ATTCares	0	@ATTCares I'm trying to contact someone in regards to my service
1478541409000	795686456857690113	795681875478151168	SuzanneAkhras	ATTCares	0	@ATTCares UVerse and now I'm regretting it badly
1478541375000	795686314419097601	795685958414991360	bzygo	ATTCares	0	@ATTCares @atxhobogrl Wait, there’s ATT Fiber in Houston? Want
1478541366000	795686277345480704	null	leslieastringer	ATTCares	0	@ATTCares I cannot figure out why my services are not working. Scary!
1478540816000	795683972076470272	null	WayneCapps	ATTCares	0	@ATTCares screwed me over again, trying to upgrade service, scheduled for the wrong day after I took the day off. AGAIN! Comcast here I come
1478540546000	795682839257841665	null	erberner	ATTCares	0	@ATTCares new customer to wireless here trying to open up the myAT&amp;T app keep getting an error saying it's unavaila… https://t.co/Pyou1Dw1Kq
1478539874000	795680022027714560	null	brianarn	ATTCares	0	@ATTCares I am having an INCREDIBLY bad experience right now and would really like some sort of assistance, phone support is failing me.
1478539849000	795679916150980610	795678989448806400	hunter49686	ATTCares	0	@ATTCares I check it everyday. My wife received her 7 plus and then 2 replacements since I ordered mine. 3 phones in less time than my order
1478539136000	795676924827680769	795603484452257794	justblunt4u	ATTCares	0	@ATTCares I'm going to see if I can later.
1478539078000	795676680551616512	795674066497785860	hunter49686	ATTCares	0	@ATTCares I "expected" it within a week or two.
1478539071000	795676652831379456	null	imvaleriejk	ATTCares	0	@ATTCares so what happened to the research? I have been waiting since Wednesday, I sent you all the info! ?
1478538289000	795673371346423809	772208155287773184	GeorgiaSuga	ATTCares	0	@ATTCares I have to pay for a new remote?!
1478538047000	795672357843169280	null	KappatenH2O	ATTCares	0	@ATTCares I need more info on my delayed installation... 2 reps have told me 2 different dates over the phone, I'd like an answer in text
1478537984000	795672091299348480	795662913222672385	collinp2	ATTCares	0	@ATTCares I've already spent 20+ hours dealing with Customer Service on many issues... overbilling, no service, and now these dropouts.
1478537696000	795670883704643584	795660516786130944	KEMcEvoy	ATTCares	0	@ATTCares Got thru all the steps, and by some miracle, it worked! Thanks!
1478537303000	795669235750019072	795668469790416896	rarily	ATTCares	0	@ATTCares already did DM you!
1478537277000	795669129302831104	null	deepakjayanna	ATTCares	0	@ATTCares Need help with my order status. Waiting for my new phone since Sept! Order number 70-090311346740593.
1478536858000	795667370232659970	null	SheenaMerkle	ATTCares	0	@ATTCares. And @GetSpectrum ... Tag! You're it. Thanks @oncor https://t.co/n3uuP66Jkz
1478536656000	795666521834004480	null	MamaMyers14	ATTCares	0	@ATTCares @ATT Just want to say how HAPPY I was to speak to a lovely cust serv rep today located in your WVA call center ? #AmericanJobs ??
1478536583000	795666218548084736	null	brainxvision	ATTCares	0	@ATTCares  Work on getting better service in buildings. Please and thank you.
1478536223000	795664705746595840	null	brooksbr2235	ATTCares	0	@ATTCares Horrible billing system, bad practices automated, then purposely make it difficult to contact them
1478536177000	795664514909868032	null	FosterKimberly	ATTCares	0	@ATTCares You say you care.  You say you want me to stay. But you don't care at all. $70?  Seriously?
1478536150000	795664402485747713	null	brooksbr2235	ATTCares	0	@ATTCares wtf, bill mistakenly short paid by 20 cents and you get billed a $9 late fee.  20 cents is not a past due account.
1478535818000	795663009028993028	null	justinparkes	ATTCares	0	@ATTCares my att cable service is up in 7 days. I no longer wish to continue with att. Do I have to call and cancel?
1478535786000	795662874546999297	795658460868308996	ttoran	ATTCares	0	@ATTCares terrible customer service.  no one owns the issue despite my heavily notated acount. One more blind transfer and I will scream.
1478535764000	795662783320915969	795659786004156416	Eldorath	ATTCares	0	@ATTCares no need. After multiple hangups, quite a number of transfers, and inept csrs, I got thru to someone in Michigan that fixed it.
1478535351000	795661051488571392	null	jcaldwell4167	ATTCares	0	@ATTCares  urgentt!  need usa agent- no one will transfer me or give nmbr-forum states "they will gladly transfer when requested."
1478535157000	795660237411729408	null	ilbznu3	ATTCares	0	@ATTCares ...need to hear from U-verse today. Paid good bucks $$ need good service please. DM me ok
1478534487000	795657423667216384	795651285202665472	KEMcEvoy	ATTCares	0	@ATTCares Not receiving text messages whatsoever. I am using "Messenger."
1478534301000	795656645707726848	null	ttoran	ATTCares	0	@ATTCares @ATT is a joke.  Getting rid of them TODAY! Always an hour on the phone. They say the issue is revolved then here I am again!
1478533963000	795655228221755393	795654305067974656	harrylakin	ATTCares	0	@ATTCares 2/2 I need to actually speak with someone to resolve. Do you have an escalation team? I can provide best contact phone.
1478533897000	795654951796097024	795653994223964160	Bucky1965	ATTCares	0	@ATTCares the collision of CNN with Donna Brazile and @TheDemocrats have undermined the trust I have that they honestly report factual news
1478533889000	795654917717446657	795654305067974656	harrylakin	ATTCares	0	@ATTCares 1of2 I now have appt set for later today. Please verify, order J45577392 in Austin TX. Much bigger issue behind all this
1478533387000	795652811782385664	795604000192299008	bikerchickintx	ATTCares	0	@ATTCares Yes, internet &amp; U450.
1478531651000	795645530324037632	795642937359167489	NashvilleWPDev	ATTCares	0	@ATTCares thank you! DM incoming.
1478531433000	795644617165340672	795467685261901824	oyukay	ATTCares	0	@ATTCares thanks a lot for the no help
1478530767000	795641822462803969	null	OrlDivaRealtor	ATTCares	0	@ATTCares waiting 4 call back frm Maritza in social re: adjusting my bill due to Hurricane related charges. Pls have call me this afternoon
1478530603000	795641133435076608	null	GodSavd	ATTCares	0	@ATTCares why is it we always have little to no signal lately in stillwater oklahoma?
1478530165000	795639299584757760	null	harrylakin	ATTCares	0	@ATTCares are you all incompetent? No net/tv since Sat. Appt set 4 Sun didn't happen. Now no Appt set for today after setting yest? WTF?
1478529977000	795638508333502465	791293702509584385	DirtySouthKC	ATTCares	0	@ATTCares hello I'm experiencing the issue of my wifi and Bluetooth stuck in "turning on" status making them both entirely inoperable
1478529914000	795638242909384704	null	sihawker	ATTCares	0	@ATTCares upgraded using Next but ATT says they never received phone did the exchange @ a corporate store &amp; have a receipt &amp; still charged
1478528308000	795631509033996289	795624590714224640	NDBathwater	ATTCares	0	@ATTCares I sent it. Thank you
1478526438000	795623665626820608	795623204899459072	bellatrixls	ATTCares	0	@ATTCares sent DM
1478526070000	795622121196126208	795621750646181888	PvtCrab	ATTCares	0	@ATTCares ok thanks
1478525987000	795621774079692800	null	bjlesa	ATTCares	0	@ATTCares local store trade in on iPhone 7 that no one will help with.. store told me to contact customer service and they say go to store..
1478525719000	795620650169864193	795618643421921280	PTrambley	ATTCares	0	@ATTCares omg if you knew how many times you guys have asked that ???
1478525697000	795620555818942464	null	JStrax	ATTCares	0	@ATTCares see below picture, why? https://t.co/HjGznzhDqL
1478525430000	795619439496593408	795618238017179648	RAOpolitics	ATTCares	0	@ATTCares sent
1478525308000	795618924356337668	795617563556323329	PvtCrab	ATTCares	0	@ATTCares is it possible through you app I can watch recorded shows
1478525191000	795618435543793664	795618238017179648	RAOpolitics	ATTCares	0	@ATTCares coming
1478524818000	795616869906583552	795616618055434244	PTrambley	ATTCares	0	@ATTCares ya it's sucked since we've started service. I've bitched plenty of times. At least you finally got my bill right.
1478524754000	795616602138050560	null	mitul_test	ATTCares	0	@ATTCares having an outage in my area
1478524379000	795615027831177216	null	RAOpolitics	ATTCares	0	@ATTCares you guys really need better customer service....disappointed and if you want to help have someone in charge contact me #SAD
1478523633000	795611901321498625	795611092319948800	dfd3036	ATTCares	0	@ATTCares after 15 years I think it's enough
1478523337000	795610660512104448	795609043318534144	thomasr1950	ATTCares	0	@ATTCares I sent a DM. Now assist me, do not ignore me!
1478523222000	795610176380346368	795608230525370369	thomasr1950	ATTCares	0	@ATTCares @KrauseMataniu21 I'm leaving too?
1478522958000	795609071407730688	795604472797995008	dfd3036	ATTCares	0	@ATTCares I don't care anymore. I'm going today to look for other options. Been scammed and received poor service for the last time
1478522646000	795607761363070976	null	PvtCrab	ATTCares	0	@ATTCares hello I have a question
1478522249000	795606095100264449	null	PTrambley	ATTCares	0	@ATTCares why does your internet suck? Streaming a cartoon + anything = meltdown
1478521012000	795600906591014913	794644526522658820	EvanThomas84	ATTCares	0	@ATTCares it's uverse!
1478507772000	795545372651352064	null	dfd3036	ATTCares	0	@ATTCares please please please fix your connection issues......please?
1478507608000	795544685934583808	794517666660761602	bradgrimmett	ATTCares	0	@ATTCares Only two weeks late! Thanks for the great service!
1478505554000	795536070662234114	795467685261901824	NotIntolerant	ATTCares	0	@ATTCares red zone is for people who can't appreciate the game
1478501943000	795520925538156544	795518922229485568	Theo0702	ATTCares	0	@ATTCares I don't have a personal hotspot so how would that help me at all
1478501870000	795520621081870336	null	ilbznu3	ATTCares	0	@ATTCares ...paid 100$ to ATT this weekend (tha's all i can afford) yet no service on my landline fone and mozilla firefox held hostage...
1478501363000	795518495240765441	null	agarwalm	ATTCares	0	@ATTCares - U need 2 improve your services &amp; pricing. Charging me $3.52/minute? Will be d happiest customer in Feb when I move 2 @TMobile.
1478497366000	795501729492201473	null	Nuclearboy85	ATTCares	0	@ATTCares F U ATT!I don't watch much TV but you removed the 1 channel I did on occasion &amp; now want me to pay more for it. Im canceling #bye
1478496863000	795499618029092864	795498348006539264	SayItSpeakIt	ATTCares	0	@ATTCares thank you!
1478496310000	795497299610734592	null	SayItSpeakIt	ATTCares	0	@ATTCares what's the 4 digit number to call so you can see how much usages you've used ?
1478496244000	795497022740566016	null	mrwjdavis	ATTCares	0	@ATTCares Uverse service has been really bad the last few days. Picture stutters and freezes. Now it has stopped working completely.
1478494843000	795491144637485056	null	jbrynorris	ATTCares	0	@ATTCares I am having trouble in ordering a H25  receiver to replace a D12 I have tried ordering twice and they try to give a geni.
1478493709000	795486389274087424	null	cornerworker	ATTCares	0	@ATTCares see what happens if I want to open any link? Yep, nothing, that's totally frustrating! Especially conside… https://t.co/xbBxjAXczx
1478493479000	795485425523630080	null	cornerworker	ATTCares	0	@ATTCares No I have lost all hope in customer service. Like I said b4 take a lesson from Discover Card, have a human answer the phone!
1478493106000	795483861010579456	null	cornerworker	ATTCares	0	@ATTCares Seriously, should I have 2 use my phone as a hot spot just 2 access the  internet that costs $139.00 a month?
1478492987000	795483363964555264	null	cornerworker	ATTCares	0	@ATTCares here's the problem. I pay 4 internet that doesn't work. I have spent 3 hrs on the phone trying 2 fix it.… https://t.co/YlzuuhI2dy
1478492798000	795482570674892800	795480745494151168	spacecitycurler	ATTCares	0	@ATTCares Ok. Thanks.
1478492433000	795481036654346240	795479307502161920	celestialplague	ATTCares	0	@ATTCares sent a DM
1478492199000	795480055401082881	null	AbsolutLIBRA	ATTCares	0	@ATTCares i ordered my iPhone 7 plus today....did the confirmation but never received any email w/ info on shipping, tracking etc
1478491836000	795478534957301760	795477616287424512	chatomiguel	ATTCares	0	@ATTCares this is claime code please help me CUL222777306831
1478491153000	795475669966790656	795459952676573184	spacecitycurler	ATTCares	0	@ATTCares So it's a twitter thing and not ATT?
1478490369000	795472382001614848	null	MoneySatan	ATTCares	0	@ATTCares you guys are asking too much for a downpayment
1478489448000	795468518909218821	795451789466333188	thomasr1950	ATTCares	0	@ATTCares explain ATT cares.
1478489437000	795468470662074369	795467643235008512	rrs0725	ATTCares	0	@ATTCares Guess you didn't read my tweet. Talking about Sunday Ticket app on Apple TV always showing pixelated video compared to other apps.
1478489426000	795468424864403456	795454871868768256	roseythewarrior	ATTCares	0	@ATTCares lol, you sent me to a website . . .
1478487568000	795460631117774849	null	hemega5	ATTCares	0	@ATTCares Seriously your company is going to give me a stroke!!!! #mycardiolgistPacificHeartandVascular
1478487471000	795460225822134272	null	hemega5	ATTCares	0	@ATTCares REALLY?!!? Just when I think you have restored my confidence .... !!!!!! It works it doesn't work. Quote 1 amount but pay another!
1478487388000	795459877120462848	null	JET920	ATTCares	0	@ATTCares guys: service is shotty. wifi tv receiver. picture/sound keep freezing up. now it's quit on it's own. signal has been lost.
1478487221000	795459177342795777	795451731891077120	thomasr1950	ATTCares	0	@ATTCares I need support too. I'm just about to cancel everything. ETF or not!
1478486687000	795456939006246913	null	westsideshuffle	ATTCares	0	@ATTCares my DVR won't record
